coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.629,35.527,25.355,57.652,18.306,41.431,14.773,34.606,129.951,4.875,130.813,8.596,13.985,32.292,0,Agtron 75
11.159,34.373,25.233,57.678,17.792,40.267,14.309,33.569,129.914,4.85,130.744,8.372,13.564,31.312,0,Agtron 75
11.425,34.743,25.603,57.773,18.385,41.445,14.816,34.585,129.943,4.857,130.849,8.62,14.025,32.255,0,Agtron 75
11.381,34.749,25.955,58.341,18.212,40.807,14.602,33.924,130.0,4.946,130.833,8.572,13.824,31.638,0,Agtron 75
10.733,32.558,25.34,57.388,18.342,41.289,14.881,34.615,129.825,4.682,130.9,8.748,14.06,32.234,0,Agtron 75
11.112,33.489,25.812,57.944,18.662,41.584,15.153,34.853,129.852,4.691,131.005,8.909,14.299,32.423,0,Agtron 75
10.84,32.897,26.649,58.56,18.624,41.066,14.958,34.23,129.973,4.885,130.881,8.617,14.145,31.904,0,Agtron 75
18.513,47.915,24.502,52.439,12.411,29.912,10.246,26.978,129.066,3.425,128.512,3.67,10.179,25.633,1,Agtron 25
11.057,36.189,28.671,60.219,12.615,30.012,10.073,26.642,129.259,3.636,128.921,3.976,9.976,25.309,1,Agtron 25
17.296,46.1,24.606,53.341,12.186,29.591,10.034,26.643,129.041,3.44,128.551,3.694,9.973,25.312,1,Agtron 25
11.365,36.703,29.375,60.796,12.952,30.372,10.326,26.963,129.311,3.672,128.954,4.008,10.222,25.606,1,Agtron 25
17.759,46.959,24.759,53.345,12.217,29.71,10.057,26.783,129.052,3.416,128.54,3.691,10.0,25.437,1,Agtron 25
10.835,35.712,29.128,60.453,12.822,30.186,10.232,26.784,129.29,3.648,128.965,3.995,10.127,25.439,1,Agtron 25
17.493,46.596,25.276,53.701,12.451,29.843,10.225,26.863,129.103,3.459,128.572,3.675,10.16,25.521,1,Agtron 25
