coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
8.562,31.042,33.689,68.678,13.818,30.129,10.385,25.067,129.868,4.298,130.101,5.308,10.125,23.485,1,Agtron 35
8.526,31.205,32.638,66.361,13.506,29.578,10.201,24.69,129.802,4.168,129.903,4.925,9.986,23.178,1,Agtron 35
8.519,31.02,33.122,68.101,13.672,30.028,10.285,24.999,129.851,4.287,130.072,5.293,10.021,23.419,1,Agtron 35
8.723,31.285,29.907,61.41,13.354,29.004,10.354,24.413,129.604,3.784,129.598,4.623,10.127,22.943,1,Agtron 35
9.34,32.027,31.131,63.575,14.017,30.02,10.839,25.166,129.694,3.923,129.834,5.115,10.548,23.59,1,Agtron 35
10.909,35.844,34.228,67.918,14.615,30.764,11.081,25.627,129.927,4.297,130.213,5.488,10.807,23.996,1,Agtron 35
10.121,35.015,33.222,66.748,13.92,29.602,10.682,24.912,129.702,3.964,130.138,5.195,10.464,23.358,1,Agtron 35
10.515,35.562,33.792,67.767,14.457,30.479,11.007,25.444,129.869,4.205,130.232,5.457,10.736,23.837,1,Agtron 35
10.576,35.813,32.653,65.34,14.138,29.881,10.837,25.067,129.789,4.065,130.026,5.043,10.607,23.525,1,Agtron 35
10.827,36.111,33.866,67.933,14.576,30.694,11.099,25.589,129.891,4.238,130.289,5.603,10.806,23.954,1,Agtron 35
10.6,35.913,33.024,65.911,14.016,29.681,10.692,24.878,129.806,4.071,130.013,5.003,10.475,23.36,1,Agtron 35
10.475,35.333,33.383,67.543,14.252,30.437,10.838,25.433,129.861,4.215,130.189,5.451,10.564,23.818,1,Agtron 35
10.497,35.641,33.641,66.544,14.392,30.083,10.991,25.187,129.855,4.128,130.096,5.127,10.744,23.632,1,Agtron 35
10.439,35.375,33.876,67.792,14.588,30.755,11.136,25.746,129.88,4.209,130.257,5.479,10.84,24.103,1,Agtron 35
10.203,34.905,33.084,66.296,14.155,29.974,10.843,25.141,129.785,4.047,130.111,5.169,10.601,23.582,1,Agtron 35
10.393,35.261,33.861,67.901,14.788,31.189,11.297,26.087,129.908,4.251,130.299,5.602,10.984,24.407,1,Agtron 35
10.361,35.461,33.01,66.295,13.877,29.594,10.574,24.786,129.782,4.055,130.029,5.066,10.36,23.267,1,Agtron 35
10.415,35.287,34.736,68.954,14.701,30.709,11.146,25.544,129.937,4.28,130.33,5.604,10.859,23.922,1,Agtron 35
10.56,35.786,33.376,66.396,14.256,30.139,10.902,25.253,129.813,4.087,130.11,5.205,10.654,23.675,1,Agtron 35
10.462,35.658,33.96,67.934,14.709,30.934,11.212,25.774,129.909,4.252,130.332,5.609,10.904,24.122,1,Agtron 35
10.134,35.004,33.253,66.264,14.165,29.79,10.862,25.057,129.778,4.03,130.073,5.042,10.63,23.517,1,Agtron 35
10.529,35.657,34.609,68.474,14.965,31.171,11.425,26.071,129.927,4.267,130.353,5.609,11.111,24.392,1,Agtron 35
10.307,35.529,33.129,66.266,14.148,29.944,10.812,25.08,129.803,4.08,130.093,5.133,10.578,23.528,1,Agtron 35
9.443,31.949,36.609,72.605,15.14,32.671,11.345,26.822,130.056,4.625,130.737,6.814,10.89,24.928,1,Agtron 45
9.587,32.34,37.244,73.079,15.306,32.638,11.456,26.772,130.092,4.643,130.779,6.817,10.996,24.886,1,Agtron 45
9.499,32.091,36.765,72.737,14.945,32.129,11.179,26.394,130.037,4.579,130.69,6.692,10.756,24.554,1,Agtron 45
9.4,31.925,37.274,72.878,15.638,33.193,11.738,27.204,130.118,4.675,130.866,6.937,11.254,25.271,1,Agtron 45
9.297,31.715,36.564,72.574,15.102,32.613,11.346,26.862,130.027,4.573,130.745,6.794,10.896,24.971,1,Agtron 45
9.236,31.721,36.938,73.014,15.252,32.697,11.421,26.804,130.085,4.652,130.797,6.855,10.951,24.908,1,Agtron 45
9.038,31.322,35.661,71.922,14.53,31.805,10.872,26.102,129.986,4.56,130.624,6.614,10.445,24.277,1,Agtron 45
9.28,31.778,37.306,73.416,15.225,32.563,11.335,26.639,130.127,4.699,130.745,6.776,10.892,24.776,1,Agtron 45
