12.095,7.142,17.155,11.099,24.654,15.931,33.54,Agtron 55
12.075,7.39,17.993,11.127,24.977,15.721,33.295,Agtron 55
12.039,6.557,15.976,10.987,24.425,16.19,34.089,Agtron 55
12.206,6.507,15.826,11.141,24.617,16.464,34.521,Agtron 55
12.35,6.773,16.164,11.286,24.783,16.562,34.524,Agtron 55
12.451,6.796,16.189,11.383,24.843,16.698,34.556,Agtron 55
12.383,6.92,16.538,11.332,24.945,16.526,34.468,Agtron 55
12.465,6.883,16.396,11.421,25.033,16.639,34.598,Agtron 55
12.426,6.813,16.214,11.374,24.866,16.627,34.529,Agtron 55
12.392,6.654,15.932,11.333,24.843,16.656,34.692,Agtron 55
12.297,6.755,16.147,11.25,24.656,16.46,34.225,Agtron 55
12.506,6.841,16.216,11.447,24.953,16.744,34.658,Agtron 55
12.423,7.168,17.074,11.398,25.121,16.433,34.297,Agtron 55
12.184,6.554,15.845,11.133,24.573,16.391,34.339,Agtron 55
12.328,6.785,16.286,11.286,24.847,16.482,34.387,Agtron 55
12.296,6.815,16.269,11.253,24.673,16.429,34.163,Agtron 55
12.472,6.891,16.408,11.409,25.026,16.683,34.707,Agtron 55
12.401,6.758,16.192,11.34,24.952,16.633,34.745,Agtron 55
12.398,6.823,16.329,11.35,25.054,16.578,34.714,Agtron 55
13.336,7.94,18.903,12.375,27.312,17.279,36.427,Agtron 65
13.314,7.203,17.22,12.338,27.065,17.551,36.938,Agtron 65
13.199,7.168,17.193,12.223,26.969,17.407,36.903,Agtron 65
13.444,7.279,17.391,12.455,27.336,17.727,37.312,Agtron 65
13.45,7.262,17.294,12.456,27.255,17.754,37.245,Agtron 65
13.564,7.29,17.249,12.57,27.403,17.899,37.521,Agtron 65
13.642,7.892,18.754,12.68,27.815,17.716,37.107,Agtron 65
13.442,7.267,17.349,12.442,27.236,17.753,37.219,Agtron 65
13.286,7.36,17.667,12.309,27.082,17.461,36.731,Agtron 65
13.479,7.135,17.145,12.478,27.449,17.859,37.616,Agtron 65
13.621,6.996,16.71,12.578,27.402,18.189,38.005,Agtron 65
13.562,6.933,16.562,12.51,27.136,18.151,37.754,Agtron 65
13.716,7.099,16.951,12.681,27.705,18.268,38.214,Agtron 65
13.458,6.952,16.773,12.41,27.195,17.988,37.713,Agtron 65
13.821,7.168,17.082,12.773,27.824,18.411,38.424,Agtron 65
13.235,6.911,16.851,12.195,26.981,17.684,37.377,Agtron 65
13.402,6.938,16.879,12.37,27.278,17.887,37.729,Agtron 65
13.295,6.945,16.965,12.26,27.08,17.74,37.377,Agtron 65
13.633,7.102,17.21,12.59,27.574,18.168,37.994,Agtron 65
13.52,7.095,17.176,12.464,27.318,18.038,37.768,Agtron 65
13.285,6.921,16.927,12.284,27.008,17.677,37.15,Agtron 65
13.583,7.064,17.223,12.585,27.825,18.029,38.115,Agtron 65
13.558,6.987,16.971,12.536,27.413,18.066,37.663,Agtron 65
13.265,6.85,16.917,12.263,27.213,17.679,37.462,Agtron 65
13.452,7.072,17.21,12.443,27.382,17.866,37.57,Agtron 65
13.211,6.767,17.014,12.246,27.567,17.563,37.711,Agtron 65
13.175,6.794,17.107,12.195,27.412,17.533,37.481,Agtron 65
13.151,6.729,17.038,12.191,27.581,17.484,37.733,Agtron 65
13.111,6.642,16.844,12.148,27.343,17.472,37.427,Agtron 65
13.969,7.102,17.212,12.91,28.277,18.663,39.001,Agtron 65
13.052,6.689,16.956,12.101,27.387,17.345,37.425,Agtron 65
13.408,6.857,16.962,12.429,27.59,17.829,37.785,Agtron 65
13.197,6.67,16.722,12.229,27.403,17.589,37.607,Agtron 65
12.973,6.585,16.59,11.994,27.062,17.331,37.286,Agtron 65
12.87,6.088,15.903,11.87,27.62,17.424,38.795,Agtron 75
13.398,6.549,16.373,12.379,28.17,18.014,39.293,Agtron 75
13.509,6.458,16.352,12.478,28.58,18.225,39.967,Agtron 75
13.287,6.459,16.247,12.298,27.996,17.835,38.915,Agtron 75
13.328,6.403,16.084,12.327,28.042,17.937,39.131,Agtron 75
13.398,6.619,16.776,12.411,28.661,17.918,39.596,Agtron 75
12.758,7.491,19.017,11.878,27.632,16.483,36.473,Agtron 75
13.186,7.787,19.554,12.284,28.326,17.005,37.333,Agtron 75
12.638,7.709,19.481,11.779,27.298,16.2,35.666,Agtron 75
13.004,8.029,20.191,12.13,28.396,16.606,37.014,Agtron 75
