13.868,7.519,18.802,12.703,29.063,18.576,41.013,190.458,Agtron 75
13.964,7.583,18.952,12.808,29.299,18.666,41.19,190.458,Agtron 75
13.568,7.311,18.501,12.396,28.608,18.255,40.543,190.458,Agtron 75
13.788,7.382,18.689,12.675,29.288,18.415,41.057,190.458,Agtron 75
14.123,7.584,18.971,12.985,29.58,18.849,41.359,190.458,Agtron 75
13.958,7.508,18.847,12.819,29.367,18.652,41.269,190.458,Agtron 75
7.533,6.694,18.115,7.02,18.516,8.855,21.917,159.39,Agtron 25
7.425,6.742,18.522,6.909,18.595,8.693,21.792,159.39,Agtron 25
7.337,6.646,18.417,6.851,18.53,8.554,21.579,159.39,Agtron 25
7.72,7.021,19.072,7.203,19.085,8.997,22.213,159.39,Agtron 25
7.621,6.938,18.913,7.115,18.976,8.874,22.131,159.39,Agtron 25
7.337,6.697,18.569,6.836,18.538,8.561,21.583,159.39,Agtron 25
7.576,5.216,14.603,6.941,17.813,9.721,23.257,171.067,Agtron 25
7.648,5.2,14.492,6.997,17.865,9.858,23.509,171.067,Agtron 25
7.795,5.317,14.587,7.149,17.959,10.007,23.61,171.067,Agtron 25
7.559,5.487,15.051,7.027,17.929,9.399,22.913,171.067,Agtron 25
7.204,5.317,14.803,6.691,17.427,8.935,22.248,171.067,Agtron 25
7.273,5.306,14.703,6.751,17.468,9.05,22.357,171.067,Agtron 25
7.115,5.121,14.492,6.609,17.389,8.872,22.315,171.067,Agtron 25
7.396,5.366,14.856,6.872,17.71,9.203,22.645,171.067,Agtron 25
7.354,5.522,15.067,6.826,17.547,9.093,22.498,171.067,Agtron 25
6.915,5.426,15.321,6.464,17.321,8.373,21.444,171.067,Agtron 25
9.021,6.427,16.653,8.298,20.117,11.432,26.118,172.484,Agtron 35
8.595,5.163,14.176,7.837,19.24,11.402,26.215,172.484,Agtron 35
8.718,5.541,15.151,7.982,19.672,11.386,26.13,172.484,Agtron 35
8.741,5.348,14.674,7.979,19.438,11.541,26.178,172.484,Agtron 35
8.754,5.759,15.748,8.037,19.839,11.309,25.926,172.484,Agtron 35
9.396,6.345,16.326,8.646,20.483,12.038,26.946,172.484,Agtron 35
9.383,8.033,20.798,8.727,21.537,11.179,25.702,172.484,Agtron 35
9.607,8.415,21.341,8.917,21.644,11.405,25.787,172.484,Agtron 35
10.013,8.532,21.206,9.322,22.019,11.929,26.31,172.484,Agtron 35
9.685,8.107,20.483,9.007,21.543,11.616,25.924,172.484,Agtron 35
10.281,8.739,21.49,9.57,22.342,12.259,26.729,172.484,Agtron 35
10.099,7.938,20.085,9.356,22.17,12.387,27.44,161.123,Agtron 35
9.96,7.907,20.106,9.235,21.932,12.171,26.987,161.123,Agtron 35
9.864,7.781,19.765,9.107,21.567,12.15,26.846,161.123,Agtron 35
9.939,7.482,19.04,9.15,21.62,12.437,27.449,161.123,Agtron 35
10.165,6.856,17.412,9.358,21.788,13.016,28.48,161.123,Agtron 35
9.791,6.422,16.842,8.994,21.424,12.65,28.229,161.123,Agtron 35
9.968,6.736,17.5,9.143,21.679,12.826,28.377,161.123,Agtron 35
9.909,7.06,18.533,9.117,21.944,12.555,28.128,161.123,Agtron 35
10.071,7.143,18.593,9.252,22.015,12.801,28.311,161.123,Agtron 35
10.08,6.331,17.418,9.272,23.073,13.098,30.566,173.113,Agtron 45
11.336,6.955,18.048,10.432,24.534,14.785,32.738,173.113,Agtron 45
9.966,6.266,17.293,9.147,22.755,12.991,30.259,173.113,Agtron 45
10.46,6.628,17.894,9.618,23.557,13.58,31.181,173.113,Agtron 45
10.536,6.623,17.815,9.701,23.545,13.673,31.133,173.113,Agtron 45
10.354,6.564,17.66,9.534,23.157,13.416,30.577,173.113,Agtron 45
10.057,6.505,17.82,9.267,23.066,12.967,30.234,173.113,Agtron 45
