coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
100.257,48.659,46.672,67.247,169.573,60.203,163.579,65.16,131.866,4.112,127.705,9.578,158.498,63.699,1,Agtron 55
97.346,49.662,49.104,69.172,170.357,62.389,163.83,67.546,131.95,4.273,128.06,9.943,158.955,66.117,1,Agtron 55
96.346,42.233,55.316,58.611,177.699,63.086,165.527,64.443,131.482,3.886,123.975,11.293,160.395,62.914,1,Agtron 55
97.192,41.976,54.621,58.088,177.789,63.555,165.535,64.838,131.598,3.802,123.647,10.974,160.5,63.22,1,Agtron 55
97.167,41.623,54.824,58.047,177.971,62.766,165.678,64.011,131.543,3.812,123.65,11.142,160.546,62.447,1,Agtron 55
96.556,42.519,53.844,59.467,177.66,63.562,166.189,65.277,131.397,3.909,124.18,10.83,161.164,63.671,1,Agtron 55
96.358,42.371,54.259,58.813,177.126,62.491,165.486,64.041,131.406,3.866,124.122,11.063,160.321,62.481,1,Agtron 55
97.755,49.35,46.849,67.672,169.852,60.334,163.97,65.532,131.806,4.234,127.984,9.631,158.905,64.078,1,Agtron 55
100.333,48.625,46.329,67.497,170.507,59.719,164.555,64.803,131.886,4.158,127.736,9.601,159.462,63.442,1,Agtron 55
103.565,47.555,47.283,66.93,170.826,60.723,164.186,65.496,132.097,4.096,127.22,9.547,159.209,64.027,1,Agtron 55
102.447,48.23,46.996,67.547,170.617,59.835,164.291,64.742,132.033,4.149,127.52,9.714,159.215,63.371,1,Agtron 55
98.962,49.269,47.743,68.055,170.406,60.773,164.018,65.84,132.001,4.24,127.794,9.776,159.022,64.42,1,Agtron 55
100.072,48.749,47.475,67.775,170.418,60.133,164.034,65.084,132.003,4.164,127.641,9.778,158.965,63.688,1,Agtron 55
98.752,49.416,46.749,67.849,171.089,60.786,165.024,65.995,131.881,4.226,127.769,9.469,160.085,64.57,1,Agtron 55
99.146,48.714,45.456,67.104,170.283,59.051,164.608,64.048,131.732,4.119,127.678,9.468,159.446,62.644,1,Agtron 55
98.14,49.436,46.733,68.076,170.696,60.483,164.703,65.63,131.851,4.215,127.819,9.559,159.7,64.209,1,Agtron 55
100.019,48.865,44.938,67.182,170.507,58.841,165.049,63.919,131.72,4.117,127.793,9.42,159.894,62.532,1,Agtron 55
97.68,49.077,46.056,68.272,171.231,60.532,165.477,65.723,131.704,4.196,127.793,9.389,160.5,64.29,1,Agtron 55
97.297,48.777,45.74,67.794,171.147,59.401,165.49,64.558,131.65,4.213,127.913,9.552,160.383,63.22,1,Agtron 55
97.325,49.373,46.442,68.55,171.5,60.135,165.688,65.483,131.747,4.264,127.94,9.547,160.686,64.113,1,Agtron 55
97.907,49.01,43.95,66.093,172.247,56.118,167.228,60.969,131.423,4.091,128.785,10.699,161.767,60.001,1,Agtron 65
97.818,49.368,45.321,67.154,172.143,56.884,166.886,61.902,131.528,4.159,128.953,10.859,161.491,60.94,1,Agtron 65
95.787,48.993,45.659,67.302,172.04,56.718,166.748,61.763,131.433,4.216,129.124,11.028,161.303,60.843,1,Agtron 65
96.184,49.202,46.12,68.238,173.029,57.594,167.606,62.727,131.481,4.251,129.146,11.044,162.275,61.821,1,Agtron 65
97.261,49.087,45.187,66.653,172.107,56.546,166.773,61.415,131.495,4.125,128.845,10.901,161.329,60.458,1,Agtron 65
97.755,48.836,45.531,66.955,172.558,56.813,167.078,61.707,131.54,4.114,128.784,10.955,161.679,60.761,1,Agtron 65
99.731,49.06,47.341,67.696,171.571,56.982,165.506,61.878,131.868,4.162,128.672,11.158,160.118,60.931,1,Agtron 65
97.482,49.165,45.951,67.365,172.092,56.803,166.596,61.737,131.587,4.135,128.889,10.986,161.175,60.785,1,Agtron 65
97.836,49.22,45.607,66.905,172.535,56.542,167.045,61.452,131.581,4.132,128.876,11.038,161.618,60.55,1,Agtron 65
98.925,49.08,45.186,66.746,173.246,56.834,167.759,61.751,131.61,4.112,128.729,10.846,162.407,60.839,1,Agtron 65
98.7,49.026,44.759,66.388,172.256,56.193,166.914,61.098,131.573,4.085,128.657,10.79,161.481,60.161,1,Agtron 65
98.019,48.807,45.326,66.821,172.607,56.591,167.111,61.44,131.576,4.105,128.673,10.887,161.702,60.508,1,Agtron 65
99.485,48.822,43.803,64.928,172.008,55.635,166.735,60.244,131.567,4.022,128.443,10.616,161.235,59.294,1,Agtron 65
99.421,48.938,44.321,65.775,172.237,55.971,166.984,60.757,131.566,4.052,128.612,10.701,161.529,59.812,1,Agtron 65
99.935,48.632,43.746,64.41,172.815,55.827,167.553,60.293,131.501,3.868,128.5,10.744,162.079,59.402,1,Agtron 65
99.548,48.687,44.076,65.071,171.969,56.369,166.789,60.903,131.474,3.843,128.431,10.552,161.359,59.972,1,Agtron 65
98.496,48.613,44.319,64.812,172.741,56.114,167.4,60.623,131.471,3.888,128.605,10.849,161.939,59.759,1,Agtron 65
98.707,49.016,45.429,65.654,171.891,56.581,166.438,61.145,131.539,3.883,128.697,10.916,160.995,60.258,1,Agtron 65
99.311,48.653,44.35,65.079,172.785,55.97,167.468,60.571,131.503,3.917,128.635,10.855,162.009,59.7,1,Agtron 65
100.475,48.563,44.453,65.128,171.799,56.268,166.517,60.78,131.551,3.853,128.435,10.615,161.07,59.852,1,Agtron 65
100.353,48.641,43.913,64.6,172.872,55.915,167.562,60.382,131.543,3.867,128.508,10.76,162.105,59.507,1,Agtron 65
100.736,48.583,44.545,64.985,172.091,56.388,166.747,60.844,131.557,3.826,128.454,10.668,161.311,59.928,1,Agtron 65
100.292,48.779,44.212,64.945,172.365,55.967,167.067,60.477,131.56,3.892,128.475,10.702,161.604,59.575,1,Agtron 65
100.081,48.767,44.537,65.027,171.734,56.138,166.4,60.689,131.579,3.872,128.464,10.665,160.938,59.753,1,Agtron 65
99.442,48.713,43.992,64.744,172.376,55.762,167.179,60.271,131.477,3.871,128.562,10.764,161.687,59.379,1,Agtron 65
98.835,48.836,44.898,65.547,172.146,57.54,166.82,62.222,131.484,3.875,128.611,10.702,161.485,61.286,1,Agtron 65
98.456,48.6,44.009,64.327,171.608,56.313,166.469,60.743,131.411,3.79,128.646,10.77,160.986,59.776,1,Agtron 65
100.128,48.64,43.91,64.355,171.227,56.628,166.124,61.115,131.462,3.761,128.443,10.497,160.691,60.123,1,Agtron 65
96.025,48.245,42.087,63.726,174.683,53.525,169.869,58.288,131.156,4.193,129.265,11.434,164.193,57.525,1,Agtron 75
94.728,48.484,41.971,63.739,173.491,53.416,168.798,58.087,131.107,4.211,129.286,11.397,163.055,57.254,1,Agtron 75
96.086,48.301,41.66,62.751,173.77,52.993,168.954,57.556,131.162,4.15,129.073,11.356,163.198,56.74,1,Agtron 75
98.435,48.712,42.816,63.081,174.486,53.651,169.079,58.148,131.48,4.12,128.816,11.439,163.443,57.373,1,Agtron 75
98.069,48.546,43.526,63.762,174.147,53.806,168.588,58.4,131.515,4.177,128.814,11.523,162.959,57.611,1,Agtron 75
98.405,48.743,43.351,63.287,174.618,53.468,169.0,58.022,131.566,4.173,128.833,11.579,163.353,57.236,1,Agtron 75
98.227,48.714,43.477,63.668,174.309,53.917,168.67,58.424,131.559,4.159,128.777,11.528,163.047,57.634,1,Agtron 75
98.681,48.378,42.848,62.844,173.612,52.94,168.164,57.365,131.511,4.134,128.675,11.459,162.44,56.572,1,Agtron 75
98.586,48.901,43.313,63.29,173.879,53.704,168.344,58.166,131.564,4.133,128.827,11.506,162.698,57.376,1,Agtron 75
97.865,48.667,42.99,63.117,173.837,53.344,168.441,57.776,131.461,4.13,128.847,11.505,162.737,56.999,1,Agtron 75
99.214,48.607,43.682,63.725,173.756,53.593,168.094,58.059,131.638,4.141,128.677,11.49,162.44,57.255,1,Agtron 75
94.56,47.888,41.802,63.58,173.642,52.848,169.089,57.558,131.031,4.187,129.324,11.354,163.295,56.762,1,Agtron 75
95.159,47.829,42.513,64.332,172.52,52.852,167.962,57.678,131.089,4.186,129.387,11.401,162.145,56.852,1,Agtron 75
95.948,48.102,42.214,63.525,173.42,52.671,168.628,57.352,131.179,4.199,129.221,11.466,162.823,56.583,1,Agtron 75
94.619,40.092,47.377,36.081,169.546,72.321,158.234,69.351,129.192,3.001,120.528,7.27,152.965,66.355,0,Agtron 25
97.697,39.622,49.181,34.934,171.017,73.88,157.979,69.948,129.484,2.93,119.472,7.594,152.798,66.934,0,Agtron 25
96.517,39.416,50.007,34.56,168.665,72.918,155.622,68.905,129.338,2.936,119.396,7.797,150.234,65.775,0,Agtron 25
97.293,39.532,50.638,34.779,168.971,73.026,155.593,68.926,129.462,2.933,119.25,7.857,150.226,65.837,0,Agtron 25
98.056,38.808,51.384,33.85,170.179,72.447,156.171,68.16,129.44,2.973,118.819,8.065,150.757,65.095,0,Agtron 25
97.98,39.152,50.946,34.156,169.455,73.526,155.786,69.317,129.453,2.936,119.039,7.807,150.463,66.158,0,Agtron 25
