coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.432,35.605,25.875,56.57,18.591,39.454,15.141,32.848,130.014,4.791,130.93,7.885,14.288,30.526,0,Agtron 65
11.743,36.301,26.431,56.971,18.876,39.452,15.425,33.041,130.035,4.771,130.94,7.817,14.559,30.717,0,Agtron 65
11.31,34.869,26.055,56.523,18.651,39.555,15.197,32.968,129.979,4.717,130.945,7.919,14.354,30.633,0,Agtron 65
11.78,34.667,27.207,58.463,20.64,43.179,16.922,36.307,130.05,4.85,131.348,8.863,15.938,33.694,0,Agtron 75
12.717,36.9,27.338,58.771,21.371,44.504,17.553,37.478,130.134,4.99,131.386,9.043,16.534,34.791,0,Agtron 75
13.071,38.448,27.27,58.773,20.547,42.863,16.776,36.017,130.173,5.059,131.232,8.655,15.829,33.455,0,Agtron 75
12.68,37.059,26.979,58.54,20.626,43.202,16.882,36.416,130.118,5.022,131.221,8.68,15.932,33.811,0,Agtron 75
12.505,36.25,27.061,58.611,20.123,42.417,16.419,35.713,130.076,4.943,131.131,8.602,15.515,33.167,0,Agtron 75
12.645,36.589,26.818,58.11,20.635,43.567,16.908,36.745,130.077,4.946,131.194,8.8,15.959,34.124,0,Agtron 75
12.241,35.554,26.412,57.834,20.073,42.474,16.439,35.898,130.025,4.906,131.069,8.494,15.542,33.344,0,Agtron 75
12.372,35.749,27.001,58.185,20.626,43.469,16.87,36.623,130.067,4.924,131.226,8.806,15.927,33.998,0,Agtron 75
12.163,35.611,27.066,58.539,20.068,42.433,16.309,35.553,130.109,5.003,131.169,8.683,15.403,33.008,0,Agtron 75
11.272,33.062,26.592,57.681,20.208,43.037,16.569,36.257,129.936,4.728,131.3,8.908,15.624,33.63,0,Agtron 75
11.386,33.732,26.876,58.089,20.024,42.743,16.347,35.761,129.958,4.73,131.375,9.015,15.399,33.139,0,Agtron 75
11.39,33.482,27.716,58.598,20.287,42.486,16.471,35.566,130.075,4.908,131.245,8.716,15.542,33.007,0,Agtron 75
18.091,47.421,24.146,49.713,11.945,27.265,9.768,24.246,129.074,3.253,128.646,3.275,9.729,22.859,1,Agtron 25
10.599,35.215,28.633,58.698,12.312,27.808,9.768,24.461,129.264,3.47,129.051,3.593,9.688,23.063,1,Agtron 25
16.854,45.528,24.264,50.622,11.726,26.957,9.554,23.909,129.049,3.263,128.685,3.3,9.527,22.544,1,Agtron 25
10.956,35.872,29.333,59.215,12.653,28.169,10.022,24.772,129.32,3.506,129.091,3.632,9.937,23.352,1,Agtron 25
17.374,46.482,24.396,50.606,11.817,27.236,9.642,24.263,129.06,3.238,128.671,3.293,9.616,22.871,1,Agtron 25
10.472,34.934,29.091,58.907,12.569,28.107,9.976,24.749,129.299,3.485,129.097,3.612,9.888,23.336,1,Agtron 25
17.08,46.083,24.962,51.066,12.069,27.427,9.829,24.389,129.112,3.28,128.708,3.284,9.79,22.996,1,Agtron 25
10.702,35.321,29.375,59.453,12.614,28.201,10.014,24.865,129.295,3.477,129.092,3.615,9.926,23.433,1,Agtron 25
17.308,46.153,25.088,51.247,12.278,27.536,10.05,24.536,129.088,3.284,128.694,3.293,10.003,23.118,1,Agtron 25
10.713,35.347,28.79,58.008,12.86,28.391,10.238,24.973,129.323,3.494,129.129,3.683,10.128,23.545,1,Agtron 25
17.69,47.002,24.639,50.778,12.09,27.393,9.891,24.456,129.083,3.251,128.661,3.241,9.857,23.054,1,Agtron 25
10.595,35.157,28.162,57.56,12.442,28.042,9.917,24.734,129.266,3.441,129.071,3.549,9.826,23.325,1,Agtron 25
17.69,46.926,23.538,49.553,11.795,27.234,9.7,24.45,129.03,3.19,128.605,3.156,9.666,23.073,1,Agtron 25
10.806,35.623,28.663,57.945,12.655,28.059,10.062,24.687,129.305,3.465,129.021,3.498,9.977,23.282,1,Agtron 25
17.662,46.843,23.816,49.884,11.867,27.375,9.731,24.494,129.052,3.237,128.62,3.243,9.694,23.099,1,Agtron 25
10.573,34.924,29.101,58.635,12.872,28.43,10.249,24.996,129.321,3.518,129.131,3.649,10.132,23.552,1,Agtron 25
18.432,47.926,23.736,49.744,11.569,26.777,9.431,23.808,129.047,3.213,128.592,3.206,9.425,22.474,1,Agtron 25
11.148,36.406,29.183,58.968,12.635,27.994,9.974,24.528,129.344,3.531,129.036,3.549,9.901,23.132,1,Agtron 25
17.644,46.728,23.95,49.82,12.154,27.681,9.97,24.709,129.094,3.266,128.647,3.262,9.909,23.295,1,Agtron 25
11.1,36.206,28.587,58.069,12.687,28.253,10.074,24.835,129.326,3.526,129.033,3.563,9.978,23.417,1,Agtron 25
18.03,47.238,23.695,49.486,12.157,27.786,10.007,24.804,129.075,3.254,128.643,3.351,9.942,23.372,1,Agtron 25
10.875,35.751,28.236,57.63,12.665,28.451,10.107,25.056,129.291,3.46,129.078,3.673,10.006,23.617,1,Agtron 25
17.46,46.517,23.683,49.859,11.675,27.224,9.536,24.266,129.05,3.232,128.639,3.325,9.517,22.892,1,Agtron 25
11.021,35.973,28.599,58.262,12.577,28.267,9.971,24.83,129.315,3.498,129.055,3.677,9.89,23.414,1,Agtron 25
9.832,33.244,33.311,65.554,15.305,32.325,11.9,28.121,129.885,4.287,129.965,5.068,11.628,26.423,1,Agtron 35
10.141,33.815,34.677,68.357,15.91,33.172,12.316,28.775,130.017,4.481,130.197,5.464,11.98,26.997,1,Agtron 35
9.721,33.394,32.833,65.687,15.137,32.303,11.794,28.291,129.874,4.28,129.911,4.944,11.525,26.604,1,Agtron 35
9.845,33.242,33.794,67.867,15.734,33.337,12.29,29.233,129.929,4.403,130.145,5.398,11.942,27.432,1,Agtron 35
9.494,32.769,32.681,65.328,15.09,32.283,11.754,28.133,129.861,4.277,129.951,5.023,11.473,26.438,1,Agtron 35
9.968,33.59,33.237,67.251,15.801,33.617,12.409,29.648,129.914,4.392,130.118,5.386,12.045,27.824,1,Agtron 35
9.349,32.151,29.935,60.282,14.496,31.008,11.447,26.819,129.652,3.893,129.621,4.715,11.172,25.214,1,Agtron 35
9.925,32.73,31.207,62.672,15.177,31.941,11.96,27.527,129.741,4.03,129.866,5.198,11.617,25.823,1,Agtron 35
11.348,36.258,34.247,66.976,15.93,32.795,12.37,28.296,129.976,4.396,130.287,5.573,12.042,26.518,1,Agtron 35
10.19,34.701,33.24,65.744,15.002,31.342,11.727,27.132,129.742,4.062,130.224,5.293,11.472,25.451,1,Agtron 35
10.814,35.728,33.89,66.944,15.63,32.273,12.145,27.768,129.917,4.304,130.313,5.544,11.828,26.03,1,Agtron 35
11.107,36.398,32.627,64.231,15.468,32.034,12.141,27.843,129.837,4.164,130.096,5.132,11.857,26.145,1,Agtron 35
11.277,36.55,33.92,67.124,15.847,32.664,12.348,28.183,129.938,4.334,130.362,5.686,12.002,26.406,1,Agtron 35
11.092,36.422,33.011,64.814,15.298,31.77,11.942,27.558,129.856,4.172,130.083,5.094,11.676,25.888,1,Agtron 35
11.271,36.397,33.423,66.663,15.804,32.922,12.377,28.705,129.91,4.313,130.257,5.538,12.036,26.915,1,Agtron 35
10.919,36.017,33.642,65.515,15.6,31.998,12.166,27.651,129.903,4.225,130.166,5.214,11.873,25.955,1,Agtron 35
11.007,35.972,33.924,66.854,16.015,32.968,12.542,28.642,129.93,4.307,130.335,5.572,12.185,26.84,1,Agtron 35
10.651,35.337,33.103,65.283,15.393,31.948,12.048,27.675,129.832,4.146,130.184,5.259,11.758,25.972,1,Agtron 35
10.824,35.651,33.967,67.091,15.988,32.969,12.463,28.392,129.956,4.348,130.377,5.691,12.101,26.582,1,Agtron 35
10.94,36.096,33.021,65.268,15.278,31.913,11.951,27.79,129.829,4.155,130.1,5.156,11.68,26.098,1,Agtron 35
10.832,35.621,34.84,68.135,15.997,32.696,12.412,28.138,129.986,4.376,130.41,5.695,12.07,26.369,1,Agtron 35
10.946,36.064,33.406,65.303,15.522,32.129,12.132,27.807,129.862,4.188,130.192,5.303,11.835,26.083,1,Agtron 35
10.871,36.012,34.03,67.094,15.928,32.781,12.403,28.185,129.956,4.348,130.408,5.692,12.044,26.399,1,Agtron 35
10.54,35.341,33.235,65.178,15.369,31.703,12.037,27.521,129.823,4.129,130.145,5.13,11.758,25.839,1,Agtron 35
10.855,35.821,34.671,67.581,16.132,32.876,12.557,28.284,129.976,4.366,130.434,5.698,12.195,26.481,1,Agtron 35
10.622,35.75,33.153,65.227,15.265,31.688,11.889,27.298,129.852,4.181,130.173,5.224,11.613,25.618,1,Agtron 35
10.766,34.137,36.645,71.638,17.1,35.62,13.302,30.748,130.116,4.714,130.789,6.906,12.746,28.677,1,Agtron 45
10.912,34.475,37.315,72.139,17.26,35.55,13.404,30.648,130.153,4.734,130.836,6.917,12.842,28.584,1,Agtron 45
10.678,33.938,36.806,71.78,16.835,35.013,13.061,30.225,130.096,4.669,130.744,6.788,12.543,28.211,1,Agtron 45
10.388,33.521,37.33,71.927,17.297,35.576,13.381,30.385,130.177,4.769,130.936,7.035,12.812,28.306,1,Agtron 45
10.453,33.616,36.625,71.617,16.949,35.367,13.185,30.521,130.087,4.667,130.809,6.891,12.641,28.464,1,Agtron 45
10.567,33.986,37.002,72.097,17.171,35.557,13.339,30.633,130.144,4.74,130.855,6.95,12.77,28.562,1,Agtron 45
10.511,33.91,35.704,70.924,16.641,35.112,12.987,30.495,130.049,4.653,130.676,6.708,12.451,28.472,1,Agtron 45
10.716,34.191,37.382,72.525,17.233,35.587,13.343,30.696,130.19,4.788,130.797,6.869,12.797,28.648,1,Agtron 45
10.595,34.123,35.92,70.932,16.765,35.211,13.066,30.531,130.082,4.671,130.678,6.67,12.531,28.507,1,Agtron 45
9.559,30.932,35.384,68.37,16.95,34.59,13.241,29.301,129.969,4.315,130.701,6.817,12.681,27.296,1,Agtron 45
9.51,30.946,33.699,66.525,16.464,34.344,12.968,29.299,129.844,4.176,130.567,6.654,12.418,27.295,1,Agtron 45
9.397,30.623,34.053,67.407,16.273,33.916,12.73,28.826,129.874,4.244,130.554,6.64,12.2,26.874,1,Agtron 45
11.341,34.925,37.139,72.084,18.698,37.861,14.815,32.777,130.19,4.779,131.283,7.738,14.037,30.497,1,Agtron 55
10.43,32.832,39.874,74.124,19.134,37.82,14.847,31.878,130.367,4.933,131.595,8.049,14.071,29.573,1,Agtron 55
10.257,32.013,35.302,68.301,18.209,36.771,14.437,31.287,130.008,4.37,131.086,7.581,13.694,29.066,1,Agtron 55
10.243,32.214,34.643,67.67,17.588,36.048,13.883,30.704,129.978,4.329,130.852,7.284,13.217,28.562,1,Agtron 55
10.209,32.033,34.486,67.76,17.648,36.274,13.987,30.959,129.945,4.321,130.937,7.42,13.284,28.776,1,Agtron 55
10.01,31.864,34.942,68.528,17.3,35.643,13.59,30.214,129.979,4.366,130.93,7.341,12.935,28.098,1,Agtron 55
10.13,31.853,34.813,68.112,17.942,36.593,14.252,31.261,129.964,4.323,131.017,7.482,13.526,29.051,1,Agtron 55
10.603,33.594,37.727,72.388,18.704,37.769,14.682,32.264,130.251,4.861,131.392,7.862,13.905,29.963,1,Agtron 55
11.007,34.368,36.884,72.249,18.713,37.882,14.84,32.817,130.21,4.83,131.294,7.784,14.038,30.532,1,Agtron 55
10.703,34.048,36.938,72.135,17.876,36.746,13.961,31.457,130.218,4.846,131.147,7.529,13.256,29.275,1,Agtron 55
10.929,34.467,37.031,72.556,18.448,37.551,14.545,32.362,130.226,4.873,131.287,7.776,13.764,30.104,1,Agtron 55
9.83,31.934,38.143,73.024,18.427,37.128,14.311,31.314,130.305,4.93,131.432,7.866,13.556,29.06,1,Agtron 55
10.335,33.076,37.621,72.819,18.562,37.557,14.563,32.097,130.255,4.868,131.379,7.828,13.783,29.823,1,Agtron 55
10.166,32.851,37.484,72.562,18.139,36.922,14.137,31.4,130.256,4.877,131.275,7.643,13.411,29.185,1,Agtron 55
10.419,33.531,36.015,71.763,17.969,37.09,14.228,32.066,130.122,4.736,131.214,7.662,13.466,29.819,1,Agtron 55
9.903,32.346,37.428,72.795,17.967,36.672,13.994,31.13,130.234,4.857,131.326,7.732,13.263,28.919,1,Agtron 55
10.561,33.917,35.76,71.697,17.906,37.193,14.191,32.195,130.108,4.734,131.203,7.687,13.431,29.942,1,Agtron 55
9.763,32.112,36.977,72.813,17.644,36.42,13.775,31.111,130.174,4.795,131.224,7.621,13.069,28.922,1,Agtron 55
9.93,32.23,36.653,72.356,18.077,37.051,14.234,31.732,130.168,4.794,131.328,7.79,13.457,29.474,1,Agtron 55
9.833,32.097,37.428,73.107,18.16,37.134,14.201,31.686,130.23,4.866,131.342,7.784,13.448,29.444,1,Agtron 55
10.274,32.896,35.356,70.381,19.664,40.456,15.95,34.738,130.005,4.614,131.921,9.083,14.91,32.083,1,Agtron 65
10.334,32.701,36.831,71.508,20.258,40.838,16.363,34.919,130.097,4.703,132.083,9.219,15.295,32.235,1,Agtron 65
