coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
20.434,49.665,23.857,49.767,15.336,37.205,13.146,35.014,129.095,3.501,128.475,3.773,13.013,33.518,1,Agtron 25
13.215,39.14,29.301,58.954,16.461,38.045,13.75,35.522,129.391,3.786,128.924,4.089,13.546,33.971,1,Agtron 25
19.672,48.564,24.093,49.839,15.992,37.928,13.753,35.7,129.142,3.547,128.535,3.829,13.561,34.138,1,Agtron 25
13.062,38.855,28.725,58.077,16.349,37.919,13.678,35.342,129.373,3.775,128.923,4.106,13.456,33.788,1,Agtron 25
20.174,49.178,23.845,49.51,16.075,38.233,13.869,36.002,129.125,3.534,128.527,3.907,13.673,34.438,1,Agtron 25
12.899,38.507,28.362,57.634,16.42,38.31,13.81,35.798,129.337,3.719,128.968,4.19,13.584,34.234,1,Agtron 25
19.477,48.369,23.816,49.88,15.501,37.625,13.312,35.45,129.098,3.516,128.53,3.875,13.163,33.924,1,Agtron 25
13.113,38.787,28.736,58.255,16.408,38.318,13.748,35.782,129.363,3.752,128.944,4.201,13.537,34.23,1,Agtron 25
11.452,35.935,33.365,65.545,17.933,39.118,14.45,35.523,129.933,4.462,129.858,5.456,14.103,33.836,1,Agtron 35
11.784,36.448,34.733,68.337,18.521,39.748,14.846,35.964,130.066,4.649,130.087,5.832,14.436,34.215,1,Agtron 35
11.22,35.907,32.861,65.687,17.446,38.556,14.024,35.027,129.921,4.456,129.804,5.332,13.695,33.381,1,Agtron 35
11.082,35.277,33.834,67.874,17.829,39.042,14.293,35.315,129.973,4.572,130.041,5.762,13.896,33.591,1,Agtron 35
11.043,35.404,32.717,65.332,17.508,38.69,14.095,35.099,129.907,4.454,129.844,5.408,13.75,33.434,1,Agtron 35
11.041,35.332,33.253,67.258,17.659,38.879,14.175,35.19,129.956,4.564,130.019,5.747,13.774,33.464,1,Agtron 35
11.385,35.191,30.305,60.231,18.208,40.204,14.97,36.352,129.707,4.097,129.436,5.263,14.571,34.648,1,Agtron 35
11.952,35.687,31.584,62.616,18.826,40.854,15.407,36.726,129.799,4.231,129.675,5.722,14.944,34.967,1,Agtron 35
12.823,38.317,34.252,66.968,18.502,39.128,14.893,35.401,130.016,4.568,130.18,5.919,14.484,33.622,1,Agtron 35
11.311,36.216,33.186,65.752,17.819,38.312,14.553,35.207,129.767,4.255,130.151,5.616,14.204,33.483,1,Agtron 35
12.457,37.997,33.885,66.915,18.725,39.546,15.222,36.097,129.952,4.478,130.213,5.882,14.797,34.305,1,Agtron 35
12.505,38.335,32.604,64.237,18.033,38.493,14.673,35.102,129.871,4.345,129.992,5.484,14.308,33.386,1,Agtron 35
12.755,38.59,33.933,67.126,18.495,39.099,14.958,35.467,129.974,4.51,130.263,6.017,14.526,33.681,1,Agtron 35
12.529,38.398,33.02,64.817,17.957,38.453,14.562,35.062,129.892,4.351,129.982,5.452,14.21,33.362,1,Agtron 35
12.477,38.039,33.407,66.649,18.129,38.854,14.655,35.297,129.944,4.482,130.161,5.869,14.245,33.528,1,Agtron 35
12.444,38.121,33.655,65.517,18.352,38.824,14.877,35.352,129.94,4.405,130.063,5.567,14.497,33.631,1,Agtron 35
12.331,37.771,33.928,66.84,18.572,39.263,15.057,35.706,129.963,4.481,130.24,5.903,14.62,33.91,1,Agtron 35
12.115,37.385,33.093,65.276,18.136,38.759,14.761,35.369,129.866,4.328,130.083,5.601,14.382,33.638,1,Agtron 35
12.397,37.854,33.965,67.049,18.954,39.892,15.402,36.291,129.993,4.518,130.278,6.017,14.938,34.45,1,Agtron 35
12.272,37.905,33.01,65.26,17.837,38.442,14.473,35.098,129.862,4.333,130.003,5.505,14.123,33.394,1,Agtron 35
12.395,37.762,34.841,68.118,18.872,39.549,15.259,35.968,130.02,4.548,130.311,6.019,14.823,34.174,1,Agtron 35
12.436,38.087,33.402,65.278,18.388,39.122,14.968,35.722,129.895,4.369,130.091,5.643,14.577,33.964,1,Agtron 35
12.404,38.126,34.042,67.091,18.829,39.648,15.277,36.039,129.992,4.532,130.311,6.035,14.82,34.229,1,Agtron 35
12.056,37.464,33.221,65.178,18.194,38.719,14.832,35.442,129.859,4.33,130.039,5.502,14.46,33.721,1,Agtron 35
12.416,37.933,34.681,67.561,19.112,39.859,15.509,36.26,130.01,4.553,130.331,6.051,15.045,34.423,1,Agtron 35
12.242,38.043,33.153,65.22,18.292,39.032,14.891,35.665,129.891,4.383,130.071,5.601,14.512,33.932,1,Agtron 35
11.859,35.83,36.759,71.643,19.117,40.785,15.193,36.18,130.168,4.896,130.686,7.243,14.589,34.217,1,Agtron 45
11.987,36.053,37.416,72.13,19.394,40.938,15.415,36.357,130.202,4.917,130.729,7.261,14.798,34.391,1,Agtron 45
11.946,35.94,36.901,71.786,19.038,40.589,15.148,36.166,130.147,4.862,130.637,7.138,14.572,34.239,1,Agtron 45
11.796,35.68,37.448,71.906,19.771,41.422,15.745,36.755,130.227,4.936,130.824,7.36,15.105,34.755,1,Agtron 45
11.74,35.614,36.709,71.593,19.216,40.92,15.346,36.491,130.135,4.84,130.704,7.216,14.739,34.516,1,Agtron 45
11.665,35.643,37.113,72.084,19.253,40.807,15.296,36.183,130.195,4.914,130.749,7.277,14.674,34.212,1,Agtron 45
11.428,35.333,35.783,70.928,18.408,39.922,14.635,35.484,130.095,4.828,130.58,7.035,14.061,33.576,1,Agtron 45
11.659,35.656,37.469,72.529,19.007,40.371,14.986,35.658,130.239,4.961,130.691,7.197,14.403,33.731,1,Agtron 45
11.558,35.567,36.022,70.925,18.635,40.151,14.811,35.664,130.132,4.848,130.576,7.005,14.232,33.746,1,Agtron 45
11.703,34.083,35.817,68.254,20.982,43.344,17.064,38.559,130.022,4.51,130.506,7.266,16.362,36.523,1,Agtron 45
11.517,33.969,34.128,66.44,20.193,42.649,16.485,37.953,129.901,4.381,130.378,7.108,15.804,35.931,1,Agtron 45
11.297,33.52,34.473,67.336,19.872,42.115,16.119,37.372,129.928,4.441,130.368,7.094,15.464,35.403,1,Agtron 45
12.077,35.975,37.19,72.081,20.349,42.14,16.354,37.254,130.231,4.944,131.192,8.026,15.544,35.121,1,Agtron 55
12.227,35.592,39.962,74.046,22.176,44.106,17.802,39.003,130.417,5.089,131.477,8.344,16.929,36.78,1,Agtron 55
12.254,34.933,35.691,68.198,21.877,44.438,17.896,39.323,130.065,4.56,130.896,7.996,17.028,37.139,1,Agtron 55
12.176,35.01,35.035,67.581,21.16,43.823,17.239,38.78,130.035,4.521,130.66,7.711,16.453,36.675,1,Agtron 55
12.068,34.774,34.863,67.67,21.09,43.791,17.214,38.724,130.001,4.512,130.749,7.841,16.397,36.588,1,Agtron 55
11.952,34.73,35.308,68.429,20.927,43.52,17.021,38.528,130.034,4.555,130.75,7.752,16.243,36.439,1,Agtron 55
12.002,34.615,35.186,68.027,21.415,44.036,17.519,39.013,130.019,4.516,130.834,7.889,16.677,36.85,1,Agtron 55
11.774,35.326,37.822,72.351,21.054,43.038,16.933,38.049,130.297,5.017,131.295,8.15,16.091,35.86,1,Agtron 55
11.696,35.331,36.963,72.235,20.417,42.281,16.425,37.399,130.25,4.987,131.205,8.071,15.59,35.267,1,Agtron 55
11.84,35.79,37.042,72.103,20.066,41.97,16.035,37.061,130.268,5.006,131.046,7.835,15.273,34.99,1,Agtron 55
11.78,35.665,37.11,72.53,20.311,42.196,16.291,37.26,130.269,5.027,131.192,8.069,15.469,35.141,1,Agtron 55
11.587,34.818,38.284,72.953,21.425,43.421,17.21,38.371,130.362,5.085,131.32,8.167,16.357,36.193,1,Agtron 55
11.686,35.172,37.711,72.751,21.053,43.059,16.953,38.127,130.305,5.026,131.271,8.12,16.099,35.951,1,Agtron 55
11.542,34.996,37.61,72.526,20.799,42.782,16.7,37.897,130.307,5.033,131.175,7.942,15.893,35.769,1,Agtron 55
11.369,34.89,36.122,71.741,20.018,42.016,16.165,37.309,130.168,4.9,131.117,7.955,15.351,35.184,1,Agtron 55
11.342,34.637,37.568,72.755,20.681,42.612,16.612,37.737,130.286,5.015,131.227,8.028,15.797,35.609,1,Agtron 55
11.396,35.025,35.862,71.677,19.89,42.015,16.065,37.317,130.152,4.898,131.113,7.978,15.256,35.193,1,Agtron 55
11.095,34.207,37.103,72.786,20.173,42.151,16.21,37.43,130.221,4.953,131.128,7.918,15.427,35.328,1,Agtron 55
11.165,34.184,36.757,72.311,20.613,42.669,16.682,37.935,130.212,4.951,131.236,8.078,15.826,35.767,1,Agtron 55
11.086,34.024,37.546,73.069,20.749,42.891,16.696,38.053,130.277,5.022,131.248,8.073,15.866,35.909,1,Agtron 55
11.455,34.698,35.469,70.338,22.325,45.77,18.534,40.669,130.049,4.773,131.845,9.315,17.414,38.157,1,Agtron 65
11.685,34.784,36.943,71.453,23.112,46.345,19.143,41.126,130.145,4.859,132.002,9.451,17.987,38.583,1,Agtron 65
11.704,34.441,37.374,71.601,23.902,47.143,19.868,41.885,130.177,4.875,132.142,9.615,18.649,39.288,1,Agtron 65
11.7,34.602,37.919,72.492,23.844,47.161,19.749,41.854,130.209,4.918,132.155,9.631,18.551,39.28,1,Agtron 65
11.649,34.692,36.566,71.051,23.2,46.572,19.276,41.394,130.112,4.82,131.982,9.45,18.107,38.831,1,Agtron 65
11.746,34.874,36.828,71.393,23.052,46.386,19.1,41.152,130.126,4.824,131.989,9.475,17.945,38.613,1,Agtron 65
11.996,35.122,38.038,72.511,23.68,46.781,19.534,41.387,130.254,4.971,132.075,9.553,18.352,38.839,1,Agtron 65
11.588,34.459,37.269,71.836,23.437,46.705,19.435,41.483,130.16,4.854,132.051,9.509,18.257,38.937,1,Agtron 65
11.705,34.656,36.935,71.341,23.587,47.024,19.602,41.778,130.148,4.85,132.05,9.56,18.403,39.193,1,Agtron 65
11.67,34.748,36.526,71.146,22.978,46.463,19.035,41.242,130.134,4.846,131.918,9.387,17.89,38.726,1,Agtron 65
11.583,34.706,36.016,70.784,22.816,46.211,18.946,41.094,130.102,4.811,131.862,9.337,17.803,38.564,1,Agtron 65
11.707,34.83,36.525,71.28,22.938,46.271,19.023,41.118,130.121,4.829,131.919,9.401,17.872,38.596,1,Agtron 65
11.368,34.586,34.773,69.403,22.131,45.575,18.4,40.52,130.033,4.76,131.722,9.143,17.287,38.03,1,Agtron 65
11.588,34.832,35.54,70.179,22.441,45.918,18.63,40.808,130.067,4.783,131.806,9.261,17.506,38.314,1,Agtron 65
11.494,34.574,34.738,68.899,22.454,46.009,18.802,41.039,129.95,4.608,131.791,9.259,17.655,38.509,1,Agtron 65
11.535,34.627,35.124,69.538,21.927,45.0,18.314,40.182,129.939,4.576,131.711,9.078,17.211,37.731,1,Agtron 65
11.651,34.53,35.385,69.318,22.973,46.366,19.27,41.398,129.971,4.611,131.895,9.345,18.084,38.84,1,Agtron 65
11.793,34.739,36.453,70.258,23.234,46.263,19.459,41.329,130.014,4.627,131.984,9.382,18.265,38.792,1,Agtron 65
11.733,34.812,35.462,69.55,22.967,46.485,19.234,41.471,129.997,4.647,131.893,9.368,18.055,38.913,1,Agtron 65
11.692,34.964,35.378,69.687,22.128,45.218,18.475,40.368,129.966,4.61,131.748,9.119,17.358,37.91,1,Agtron 65
11.541,34.627,34.877,69.111,22.478,45.982,18.812,40.988,129.963,4.621,131.807,9.267,17.663,38.469,1,Agtron 65
11.769,35.128,35.436,69.576,22.327,45.454,18.673,40.603,129.956,4.591,131.781,9.156,17.541,38.124,1,Agtron 65
11.492,34.615,35.154,69.476,22.336,45.734,18.658,40.779,129.976,4.647,131.769,9.215,17.523,38.277,1,Agtron 65
11.542,34.595,35.45,69.604,22.342,45.452,18.644,40.513,129.989,4.636,131.777,9.163,17.513,38.027,1,Agtron 65
11.567,34.621,35.058,69.214,22.48,45.926,18.816,40.947,129.954,4.601,131.82,9.291,17.663,38.416,1,Agtron 65
12.169,35.37,36.191,70.006,22.692,45.574,18.935,40.683,130.006,4.617,131.83,9.252,17.798,38.189,1,Agtron 65
11.813,34.726,35.133,68.833,22.601,45.923,18.939,40.949,129.918,4.521,131.836,9.338,17.787,38.392,1,Agtron 65
11.838,35.034,34.996,68.848,21.884,44.771,18.28,39.942,129.914,4.52,131.677,9.064,17.183,37.465,1,Agtron 65
11.422,34.413,33.919,67.789,24.227,49.589,20.373,43.947,130.016,4.777,132.167,10.123,19.079,41.148,1,Agtron 75
10.87,33.264,33.733,67.82,23.839,49.049,20.018,43.411,129.994,4.78,132.151,10.095,18.743,40.627,1,Agtron 75
11.121,33.882,33.156,66.909,23.736,49.058,19.963,43.425,129.973,4.745,132.07,9.996,18.692,40.637,1,Agtron 75
11.509,34.632,33.807,67.525,23.903,49.097,20.033,43.375,130.04,4.811,132.058,9.968,18.767,40.612,1,Agtron 75
11.653,34.798,34.42,68.271,24.044,49.097,20.1,43.334,130.082,4.868,132.108,10.016,18.83,40.574,1,Agtron 75
11.665,34.851,34.2,67.834,24.362,49.718,20.387,43.857,130.096,4.884,132.129,10.073,19.101,41.067,1,Agtron 75
11.371,34.385,34.277,68.216,24.067,49.144,20.127,43.369,130.084,4.87,132.116,10.0,18.856,40.61,1,Agtron 75
11.505,34.653,33.525,67.405,23.629,48.811,19.786,43.092,130.036,4.835,132.005,9.959,18.528,40.338,1,Agtron 75
11.528,34.64,34.135,67.845,24.048,49.139,20.134,43.361,130.066,4.851,132.105,10.006,18.858,40.592,1,Agtron 75
11.384,34.38,33.915,67.603,24.083,49.18,20.212,43.473,130.04,4.817,132.109,10.019,18.924,40.684,1,Agtron 75
11.521,34.663,34.291,68.363,23.667,48.718,19.742,42.923,130.082,4.88,132.053,9.955,18.493,40.19,1,Agtron 75
10.878,33.274,33.664,67.608,24.046,49.38,20.257,43.809,129.975,4.741,132.156,10.07,18.962,41.007,1,Agtron 75
11.171,33.715,34.464,68.367,24.399,49.407,20.556,43.863,130.01,4.755,132.226,10.114,19.238,41.034,1,Agtron 75
11.087,33.668,33.88,67.674,24.251,49.428,20.405,43.753,130.018,4.795,132.189,10.129,19.089,40.93,1,Agtron 75
14.687,41.622,21.715,45.892,13.681,36.239,11.78,33.574,128.81,3.117,128.297,3.657,11.635,32.061,0,Agtron 25
