coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
31.09,50.319,39.226,66.478,53.603,74.59,48.804,71.761,130.187,4.297,129.647,8.602,46.727,68.634,1,Agtron 55
32.238,52.9,40.244,71.19,58.277,74.646,54.294,74.154,130.584,4.762,130.585,8.465,51.954,70.911,1,Agtron 55
35.136,55.121,39.647,70.991,59.949,75.588,55.973,75.051,130.615,4.715,130.36,8.474,53.559,71.82,1,Agtron 55
37.389,57.28,39.841,70.818,58.968,75.512,54.831,74.766,130.675,4.73,130.159,8.275,52.536,71.568,1,Agtron 55
35.671,56.331,39.731,71.327,57.966,74.551,53.952,73.882,130.646,4.762,130.381,8.452,51.615,70.672,1,Agtron 55
33.371,53.911,40.779,71.765,58.902,75.004,54.745,74.378,130.682,4.828,130.56,8.518,52.402,71.161,1,Agtron 55
34.16,54.607,40.334,71.536,58.718,74.91,54.613,74.213,130.657,4.761,130.465,8.514,52.251,70.983,1,Agtron 55
35.331,54.845,40.362,71.221,62.796,77.393,58.692,76.997,130.677,4.76,130.304,8.357,56.277,73.797,1,Agtron 55
34.31,54.431,38.759,70.532,60.11,75.612,56.371,75.287,130.514,4.633,130.313,8.322,53.936,72.021,1,Agtron 55
34.031,53.974,40.198,71.502,61.345,76.436,57.351,76.083,130.628,4.749,130.414,8.402,54.938,72.855,1,Agtron 55
35.618,55.426,38.513,70.451,61.533,76.371,57.861,76.173,130.519,4.624,130.308,8.335,55.382,72.901,1,Agtron 55
35.048,54.126,39.88,71.477,63.587,77.79,59.68,77.603,130.577,4.677,130.253,8.323,57.219,74.372,1,Agtron 55
33.611,53.317,39.384,71.084,61.521,76.428,57.715,76.167,130.529,4.686,130.437,8.437,55.239,72.923,1,Agtron 55
35.848,54.555,40.431,71.701,65.528,78.65,61.48,78.416,130.659,4.739,130.325,8.512,58.947,75.202,1,Agtron 55
28.777,50.791,37.114,69.522,54.869,72.605,51.64,72.219,130.224,4.554,131.474,9.385,49.146,68.904,1,Agtron 65
30.517,51.744,38.742,70.55,57.894,74.217,54.417,73.808,130.346,4.637,131.552,9.577,51.837,70.508,1,Agtron 65
27.029,48.681,38.892,70.814,53.918,71.716,50.417,71.081,130.307,4.669,131.81,9.67,47.937,67.788,1,Agtron 65
30.292,50.918,39.787,71.554,59.346,75.198,55.689,74.702,130.395,4.698,131.681,9.784,53.082,71.446,1,Agtron 65
29.68,51.032,38.355,70.155,56.953,73.648,53.519,73.161,130.3,4.598,131.547,9.569,50.95,69.843,1,Agtron 65
30.383,51.522,38.678,70.48,57.486,74.154,53.959,73.602,130.335,4.599,131.499,9.63,51.399,70.316,1,Agtron 65
30.187,52.166,39.862,71.607,54.714,72.182,50.897,71.236,130.48,4.746,131.598,9.709,48.425,67.967,1,Agtron 65
27.097,49.344,38.791,71.055,52.77,71.204,49.262,70.505,130.31,4.644,131.712,9.568,46.842,67.224,1,Agtron 65
30.742,51.867,38.841,70.399,58.387,74.504,54.81,73.89,130.37,4.619,131.547,9.729,52.193,70.586,1,Agtron 65
33.444,53.818,38.694,70.094,61.809,76.594,58.202,76.105,130.413,4.602,131.306,9.62,55.525,72.841,1,Agtron 65
33.867,53.888,38.278,69.699,62.354,76.529,58.801,76.072,130.4,4.563,131.202,9.596,56.078,72.772,1,Agtron 65
31.947,52.476,38.59,70.283,59.975,75.376,56.44,74.891,130.365,4.596,131.347,9.609,53.791,71.596,1,Agtron 65
30.298,52.313,36.581,68.532,55.493,72.753,52.246,72.261,130.257,4.53,131.266,9.266,49.711,68.93,1,Agtron 65
32.791,53.688,37.626,69.182,59.738,75.227,56.322,74.765,130.339,4.545,131.237,9.467,53.674,71.459,1,Agtron 65
33.205,54.012,36.918,67.876,59.954,75.506,56.627,74.932,130.241,4.365,131.183,9.494,53.959,71.627,1,Agtron 65
33.117,53.705,37.335,68.493,59.802,75.369,56.488,74.899,130.229,4.33,131.066,9.333,53.852,71.625,1,Agtron 65
31.667,52.349,37.465,68.318,59.18,75.055,55.797,74.422,130.223,4.37,131.304,9.57,53.149,71.135,1,Agtron 65
33.223,53.391,38.714,69.166,61.011,75.756,57.494,75.143,130.298,4.381,131.341,9.655,54.79,71.876,1,Agtron 65
33.255,53.604,37.668,68.507,60.809,75.946,57.367,75.327,130.279,4.403,131.259,9.623,54.674,72.037,1,Agtron 65
31.28,53.068,37.274,68.769,55.626,72.912,52.358,72.368,130.216,4.375,131.233,9.287,49.84,69.087,1,Agtron 65
33.193,54.017,37.029,68.091,59.62,75.348,56.281,74.757,130.25,4.376,131.21,9.493,53.627,71.464,1,Agtron 65
32.444,53.885,37.428,68.615,57.153,73.811,53.862,73.282,130.224,4.352,131.241,9.342,51.294,70.003,1,Agtron 65
32.444,53.722,37.23,68.493,58.194,74.393,54.879,73.842,130.255,4.408,131.208,9.417,52.263,70.532,1,Agtron 65
31.44,52.971,37.397,68.664,56.472,73.361,53.144,72.78,130.248,4.398,131.243,9.345,50.594,69.489,1,Agtron 65
32.566,53.284,37.201,68.205,59.422,75.05,56.108,74.49,130.228,4.36,131.224,9.518,53.442,71.175,1,Agtron 65
37.01,55.258,38.899,68.705,66.457,78.461,62.805,77.967,130.379,4.333,130.98,9.634,59.989,74.72,1,Agtron 65
35.268,54.146,37.756,67.584,64.189,77.16,60.735,76.574,130.248,4.244,131.093,9.666,57.916,73.232,1,Agtron 65
36.15,55.443,37.591,67.625,63.063,76.659,59.642,76.141,130.282,4.243,130.908,9.394,56.896,72.837,1,Agtron 65
33.515,52.938,36.215,66.731,65.437,78.57,62.045,77.885,130.247,4.546,131.604,10.336,59.109,74.471,1,Agtron 75
